proteinID,esm3EmbeddingFile,esmcEmbeddingFile
7SUT-2-E-1-9350,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SUT-2-E,/data4/hfxie/Dataset/ESMCEmbeddings/7SUT-1
7SUT-2-F-2-11056,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SUT-2-F,/data4/hfxie/Dataset/ESMCEmbeddings/7SUT-2
7SUT-2-G-3-1692,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SUT-2-G,/data4/hfxie/Dataset/ESMCEmbeddings/7SUT-3
7SUT-2-H-2-11056,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SUT-2-H,/data4/hfxie/Dataset/ESMCEmbeddings/7SUT-2
1UJ3-1-B-2-7300,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1UJ3-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/1UJ3-2
1UJ3-1-C-3-8659,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1UJ3-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/1UJ3-3
1Z6J-1-L-1-4059,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1Z6J-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/1Z6J-1
1Z6J-1-T-3-8659,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1Z6J-1-T,/data4/hfxie/Dataset/ESMCEmbeddings/1Z6J-3
2PUQ-1-H-2-2919,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2PUQ-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/2PUQ-2
2PUQ-1-T-3-8659,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2PUQ-1-T,/data4/hfxie/Dataset/ESMCEmbeddings/2PUQ-3
1J9C-1-T-1-8659,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1J9C-1-T,/data4/hfxie/Dataset/ESMCEmbeddings/1J9C-1
1J9C-1-L-2-4427,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1J9C-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/1J9C-2
1AHW-1-E-2-6120,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1AHW-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/1AHW-2
1AHW-1-F-3-8659,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1AHW-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/1AHW-3
4FFZ-2-X-1-12397,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4FFZ-2-X,/data4/hfxie/Dataset/ESMCEmbeddings/4FFZ-1
4FFZ-2-Z-3-6917,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4FFZ-2-Z,/data4/hfxie/Dataset/ESMCEmbeddings/4FFZ-3
4FFZ-2-X-1-12397,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4FFZ-2-X,/data4/hfxie/Dataset/ESMCEmbeddings/4FFZ-1
4FFZ-2-Y-2-11149,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4FFZ-2-Y,/data4/hfxie/Dataset/ESMCEmbeddings/4FFZ-2
4BZ2-1-A-1-12397,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4BZ2-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/4BZ2-1
4BZ2-1-H-2-7300,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4BZ2-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/4BZ2-2
5AAW-5-H-1-11965,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5AAW-5-H,/data4/hfxie/Dataset/ESMCEmbeddings/5AAW-1
5AAW-5-I-2-12397,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5AAW-5-I,/data4/hfxie/Dataset/ESMCEmbeddings/5AAW-2
4FFY-1-L-1-2677,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4FFY-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/4FFY-1
4FFY-1-A-3-12397,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4FFY-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/4FFY-3
4FFY-1-H-2-8282,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4FFY-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/4FFY-2
4FFY-1-A-3-12397,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4FFY-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/4FFY-3
2R69-1-A-1-12397,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2R69-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/2R69-1
2R69-1-H-2-6120,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2R69-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/2R69-2
1ID5-1-H-2-2541,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1ID5-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/1ID5-2
1ID5-1-I-3-332,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1ID5-1-I,/data4/hfxie/Dataset/ESMCEmbeddings/1ID5-3
1AVG-1-H-2-2541,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1AVG-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/1AVG-2
1AVG-1-I-3-2331,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1AVG-1-I,/data4/hfxie/Dataset/ESMCEmbeddings/1AVG-3
4IUB-1-L-1-4203,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4IUB-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/4IUB-1
4IUB-1-S-2-2546,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4IUB-1-S,/data4/hfxie/Dataset/ESMCEmbeddings/4IUB-2
8RVL-1-S-4-4472,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8RVL-1-S,/data4/hfxie/Dataset/ESMCEmbeddings/8RVL-4
8RVL-1-Z-17-8587,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8RVL-1-Z,/data4/hfxie/Dataset/ESMCEmbeddings/8RVL-17
8RVL-1-U-13-3139,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8RVL-1-U,/data4/hfxie/Dataset/ESMCEmbeddings/8RVL-13
8RVL-1-Z-17-8587,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8RVL-1-Z,/data4/hfxie/Dataset/ESMCEmbeddings/8RVL-17
8RVP-1-3-3-3633,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8RVP-1-3,/data4/hfxie/Dataset/ESMCEmbeddings/8RVP-3
8RVP-1-L-17-8587,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8RVP-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/8RVP-17
8RVO-1-F-11-3100,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8RVO-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/8RVO-11
8RVO-1-L-17-8587,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8RVO-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/8RVO-17
8RVL-1-N-1-3459,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8RVL-1-N,/data4/hfxie/Dataset/ESMCEmbeddings/8RVL-1
8RVL-1-L-17-8587,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8RVL-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/8RVL-17
6SIU-1-B-1-10981,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6SIU-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/6SIU-1
6SIU-1-C-2-5552,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6SIU-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/6SIU-2
1NUN-1-A-1-919,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1NUN-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/1NUN-1
1NUN-1-B-2-7631,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1NUN-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/1NUN-2
1II4-4-D-1-3834,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1II4-4-D,/data4/hfxie/Dataset/ESMCEmbeddings/1II4-1
1II4-4-H-2-7631,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1II4-4-H,/data4/hfxie/Dataset/ESMCEmbeddings/1II4-2
2FDB-1-M-1-3208,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2FDB-1-M,/data4/hfxie/Dataset/ESMCEmbeddings/2FDB-1
2FDB-1-P-2-7631,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2FDB-1-P,/data4/hfxie/Dataset/ESMCEmbeddings/2FDB-2
3GRW-1-A-1-7631,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3GRW-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/3GRW-1
3GRW-1-H-3-7300,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3GRW-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/3GRW-3
9PV4-1-A-1-4635,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9PV4-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/9PV4-1
9PV4-1-C-3-539,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9PV4-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/9PV4-3
8VIF-1-H-1-4635,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8VIF-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/8VIF-1
8VIF-1-L-2-2239,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8VIF-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/8VIF-2
9E3H-1-H-6-4635,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E3H-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/9E3H-6
9E3H-1-L-7-2677,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E3H-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/9E3H-7
9E3H-1-D-3-1827,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E3H-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/9E3H-3
9E3H-1-J-6-4635,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E3H-1-J,/data4/hfxie/Dataset/ESMCEmbeddings/9E3H-6
9PV4-1-C-3-539,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9PV4-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/9PV4-3
9PV4-1-H-4-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9PV4-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/9PV4-4
6B20-2-B-1-4387,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6B20-2-B,/data4/hfxie/Dataset/ESMCEmbeddings/6B20-1
6B20-2-E-3-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6B20-2-E,/data4/hfxie/Dataset/ESMCEmbeddings/6B20-3
9KMM-1-H-1-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9KMM-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/9KMM-1
9KMM-1-A-2-4275,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9KMM-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/9KMM-2
9B6W-1-B-1-3963,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9B6W-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/9B6W-1
9B6W-1-F-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9B6W-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/9B6W-2
7F1G-1-A-1-2370,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7F1G-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/7F1G-1
7F1G-1-D-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7F1G-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/7F1G-2
4DKA-1-A-1-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4DKA-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/4DKA-1
4DKA-1-D-2-3168,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4DKA-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/4DKA-2
9N09-1-A-1-3220,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9N09-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/9N09-1
9N09-1-N-4-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9N09-1-N,/data4/hfxie/Dataset/ESMCEmbeddings/9N09-4
8Q7O-1-A-1-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8Q7O-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/8Q7O-1
8Q7O-1-C-2-1310,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8Q7O-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/8Q7O-2
8F6U-1-D-1-3307,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8F6U-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/8F6U-1
8F6U-1-B-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8F6U-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8F6U-2
8EKD-1-E-1-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8EKD-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/8EKD-1
8EKD-1-F-2-2677,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8EKD-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/8EKD-2
8QF4-1-E-1-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8QF4-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/8QF4-1
8QF4-1-A-2-3338,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8QF4-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/8QF4-2
8W5E-1-H-1-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8W5E-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/8W5E-1
8W5E-1-C-2-3126,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8W5E-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/8W5E-2
4NBY-1-A-1-1398,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4NBY-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/4NBY-1
4NBY-1-C-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4NBY-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/4NBY-2
7LZP-1-A-1-303,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7LZP-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/7LZP-1
7LZP-1-B-3-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7LZP-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7LZP-3
9JIE-1-A-1-3118,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9JIE-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/9JIE-1
9JIE-1-H-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9JIE-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/9JIE-2
9E89-1-L-2-2239,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E89-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/9E89-2
9E89-1-H-3-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9E89-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/9E89-3
9B7O-1-C-1-3987,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9B7O-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/9B7O-1
9B7O-1-H-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9B7O-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/9B7O-2
9GLZ-2-B-1-227,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9GLZ-2-B,/data4/hfxie/Dataset/ESMCEmbeddings/9GLZ-1
9GLZ-2-D-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9GLZ-2-D,/data4/hfxie/Dataset/ESMCEmbeddings/9GLZ-2
5HGG-1-A-1-989,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5HGG-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/5HGG-1
5HGG-1-T-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5HGG-1-T,/data4/hfxie/Dataset/ESMCEmbeddings/5HGG-2
7YUF-1-N-3-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7YUF-1-N,/data4/hfxie/Dataset/ESMCEmbeddings/7YUF-3
7YUF-1-R-4-3950,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7YUF-1-R,/data4/hfxie/Dataset/ESMCEmbeddings/7YUF-4
8H64-1-A-1-4282,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8H64-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/8H64-1
8H64-1-B-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8H64-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8H64-2
6QGY-1-A-1-3157,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6QGY-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/6QGY-1
6QGY-1-B-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6QGY-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/6QGY-2
6WAR-8-O-1-3770,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6WAR-8-O,/data4/hfxie/Dataset/ESMCEmbeddings/6WAR-1
6WAR-8-P-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6WAR-8-P,/data4/hfxie/Dataset/ESMCEmbeddings/6WAR-2
7SAK-1-A-1-758,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SAK-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/7SAK-1
7SAK-1-B-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SAK-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7SAK-2
5TOJ-1-A-1-1036,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5TOJ-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/5TOJ-1
5TOJ-1-D-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5TOJ-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/5TOJ-2
8OMU-1-A-1-2281,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8OMU-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/8OMU-1
8OMU-1-B-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8OMU-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8OMU-2
8G0I-1-A-1-3701,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G0I-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/8G0I-1
8G0I-1-D-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8G0I-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/8G0I-2
9KGK-1-A-1-742,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9KGK-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/9KGK-1
9KGK-1-B-3-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9KGK-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/9KGK-3
7ZMV-4-D-1-2596,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7ZMV-4-D,/data4/hfxie/Dataset/ESMCEmbeddings/7ZMV-1
7ZMV-4-E-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7ZMV-4-E,/data4/hfxie/Dataset/ESMCEmbeddings/7ZMV-2
6OQ6-1-A-1-2530,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6OQ6-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/6OQ6-1
6OQ6-1-D-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6OQ6-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/6OQ6-2
4WEM-1-A-1-1232,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4WEM-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/4WEM-1
4WEM-1-B-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4WEM-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/4WEM-2
1MEL-1-A-1-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1MEL-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/1MEL-1
1MEL-1-L-2-3923,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1MEL-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/1MEL-2
5G5R-1-A-1-3386,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5G5R-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/5G5R-1
5G5R-1-B-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5G5R-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/5G5R-2
6RTW-1-A-1-2532,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6RTW-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/6RTW-1
6RTW-1-B-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6RTW-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/6RTW-2
6SSI-1-E-1-2962,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6SSI-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/6SSI-1
6SSI-1-J-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6SSI-1-J,/data4/hfxie/Dataset/ESMCEmbeddings/6SSI-2
8OO1-1-C-1-2468,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8OO1-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/8OO1-1
8OO1-1-D-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8OO1-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/8OO1-2
1QFW-1-B-2-386,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1QFW-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/1QFW-2
1QFW-1-I-6-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1QFW-1-I,/data4/hfxie/Dataset/ESMCEmbeddings/1QFW-6
4EIG-1-A-1-2643,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4EIG-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/4EIG-1
4EIG-1-B-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4EIG-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/4EIG-2
6I6J-1-A-1-2913,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6I6J-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/6I6J-1
6I6J-1-C-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6I6J-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/6I6J-2
7A48-1-A-1-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7A48-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/7A48-1
7A48-1-B-2-2937,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7A48-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7A48-2
6ZBV-1-A-1-2163,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6ZBV-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/6ZBV-1
6ZBV-1-B-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6ZBV-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/6ZBV-2
9HUR-1-A-1-2829,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9HUR-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/9HUR-1
9HUR-1-B-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9HUR-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/9HUR-2
6FV0-1-A-1-482,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6FV0-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/6FV0-1
6FV0-1-F-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6FV0-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/6FV0-2
9EBA-1-F-1-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9EBA-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/9EBA-1
9EBA-1-B-2-1991,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9EBA-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/9EBA-2
5IMO-1-B-1-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5IMO-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/5IMO-1
5IMO-1-A-2-1168,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5IMO-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/5IMO-2
7N0R-2-B-1-2673,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7N0R-2-B,/data4/hfxie/Dataset/ESMCEmbeddings/7N0R-1
7N0R-2-D-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7N0R-2-D,/data4/hfxie/Dataset/ESMCEmbeddings/7N0R-2
2YBR-3-G-1-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2YBR-3-G,/data4/hfxie/Dataset/ESMCEmbeddings/2YBR-1
2YBR-3-I-3-2279,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2YBR-3-I,/data4/hfxie/Dataset/ESMCEmbeddings/2YBR-3
7P14-1-A-1-2284,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7P14-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/7P14-1
7P14-1-B-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7P14-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7P14-2
9HZK-1-B-1-3227,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9HZK-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/9HZK-1
9HZK-1-A-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9HZK-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/9HZK-2
7PAF-1-B-1-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7PAF-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7PAF-1
7PAF-1-D-2-4183,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7PAF-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/7PAF-2
